Unnamed: 0,X,id,date,time,name,size,type,price,day_of_week
5089,5089,2015-002209,2015-02-06,17:11:37,veggie_veg,S,veggie,12.0,Friday
5090,5090,2015-002209,2015-02-06,17:11:37,southw_ckn,L,chicken,20.75,Friday
5091,5091,2015-002210,2015-02-06,17:24:07,classic_dlx,S,classic,12.0,Friday
5092,5092,2015-002211,2015-02-06,17:30:36,green_garden,S,veggie,12.0,Friday
5093,5093,2015-002211,2015-02-06,17:30:36,napolitana,S,classic,12.0,Friday
5094,5094,2015-002212,2015-02-06,17:52:48,pepperoni,L,classic,15.25,Friday
5095,5095,2015-002213,2015-02-06,17:53:26,thai_ckn,L,chicken,20.75,Friday
5096,5096,2015-002213,2015-02-06,17:53:26,five_cheese,L,veggie,18.5,Friday
5097,5097,2015-002214,2015-02-06,17:57:31,sicilian,S,supreme,12.25,Friday
5098,5098,2015-002214,2015-02-06,17:57:31,spicy_ital,L,supreme,20.75,Friday
5099,5099,2015-002215,2015-02-06,18:07:53,spicy_ital,L,supreme,20.75,Friday
5100,5100,2015-002215,2015-02-06,18:07:53,hawaiian,S,classic,10.5,Friday
5101,5101,2015-002216,2015-02-06,18:10:26,ital_supr,M,supreme,16.5,Friday
5102,5102,2015-002216,2015-02-06,18:10:26,sicilian,M,supreme,16.25,Friday
5103,5103,2015-002217,2015-02-06,18:21:44,bbq_ckn,L,chicken,20.75,Friday
5104,5104,2015-002217,2015-02-06,18:21:44,sicilian,S,supreme,12.25,Friday
5105,5105,2015-002217,2015-02-06,18:21:44,peppr_salami,M,supreme,16.5,Friday
5106,5106,2015-002218,2015-02-06,18:29:00,spin_pesto,S,veggie,12.5,Friday
5107,5107,2015-002218,2015-02-06,18:29:00,spinach_fet,L,veggie,20.25,Friday
5108,5108,2015-002219,2015-02-06,18:41:54,mediterraneo,L,veggie,20.25,Friday
5109,5109,2015-002219,2015-02-06,18:41:54,veggie_veg,M,veggie,16.0,Friday
5110,5110,2015-002220,2015-02-06,18:46:32,mediterraneo,S,veggie,12.0,Friday
5111,5111,2015-002221,2015-02-06,18:47:16,southw_ckn,M,chicken,16.75,Friday
5112,5112,2015-002221,2015-02-06,18:47:16,veggie_veg,M,veggie,16.0,Friday
5113,5113,2015-002221,2015-02-06,18:47:16,calabrese,S,supreme,12.25,Friday
5114,5114,2015-002221,2015-02-06,18:47:16,thai_ckn,S,chicken,12.75,Friday
5115,5115,2015-002222,2015-02-06,18:51:55,bbq_ckn,M,chicken,16.75,Friday
5116,5116,2015-002222,2015-02-06,18:51:55,sicilian,M,supreme,16.25,Friday
5117,5117,2015-002222,2015-02-06,18:51:55,calabrese,L,supreme,20.25,Friday
5118,5118,2015-002223,2015-02-06,19:02:30,the_greek,XL,classic,25.5,Friday
5119,5119,2015-002224,2015-02-06,19:02:49,ital_supr,S,supreme,12.5,Friday
5120,5120,2015-002225,2015-02-06,19:23:26,sicilian,S,supreme,12.25,Friday
5121,5121,2015-002226,2015-02-06,19:29:57,cali_ckn,L,chicken,20.75,Friday
5122,5122,2015-002226,2015-02-06,19:29:57,spicy_ital,L,supreme,20.75,Friday
5123,5123,2015-002226,2015-02-06,19:29:57,pepperoni,L,classic,15.25,Friday
5124,5124,2015-002227,2015-02-06,19:43:48,veggie_veg,M,veggie,16.0,Friday
5125,5125,2015-002228,2015-02-06,20:04:33,napolitana,L,classic,20.5,Friday
5126,5126,2015-002228,2015-02-06,20:04:33,spin_pesto,M,veggie,16.5,Friday
5127,5127,2015-002229,2015-02-06,20:16:54,pep_msh_pep,M,classic,14.5,Friday
5128,5128,2015-002229,2015-02-06,20:16:54,hawaiian,M,classic,13.25,Friday
5129,5129,2015-002229,2015-02-06,20:16:54,cali_ckn,L,chicken,20.75,Friday
5130,5130,2015-002230,2015-02-06,20:41:12,classic_dlx,M,classic,16.0,Friday
5131,5131,2015-002231,2015-02-06,20:42:58,spinach_fet,L,veggie,20.25,Friday
5132,5132,2015-002232,2015-02-06,20:50:02,bbq_ckn,M,chicken,16.75,Friday
5133,5133,2015-002232,2015-02-06,20:50:02,five_cheese,L,veggie,18.5,Friday
5134,5134,2015-002232,2015-02-06,20:50:02,ital_supr,L,supreme,20.75,Friday
5135,5135,2015-002233,2015-02-06,21:07:01,hawaiian,L,classic,16.5,Friday
5136,5136,2015-002234,2015-02-06,21:17:17,ital_supr,L,supreme,20.75,Friday
5137,5137,2015-002234,2015-02-06,21:17:17,veggie_veg,M,veggie,16.0,Friday
5138,5138,2015-002234,2015-02-06,21:17:17,five_cheese,L,veggie,18.5,Friday
5139,5139,2015-002234,2015-02-06,21:17:17,big_meat,S,classic,12.0,Friday
5140,5140,2015-002235,2015-02-06,21:26:37,napolitana,M,classic,16.0,Friday
5141,5141,2015-002235,2015-02-06,21:26:37,peppr_salami,L,supreme,20.75,Friday
5142,5142,2015-002236,2015-02-06,21:32:03,ckn_pesto,M,chicken,16.75,Friday
5143,5143,2015-002236,2015-02-06,21:32:03,peppr_salami,M,supreme,16.5,Friday
5144,5144,2015-002236,2015-02-06,21:32:03,spin_pesto,S,veggie,12.5,Friday
5145,5145,2015-002237,2015-02-06,21:37:09,spicy_ital,L,supreme,20.75,Friday
5146,5146,2015-002237,2015-02-06,21:37:09,cali_ckn,S,chicken,12.75,Friday
5147,5147,2015-002237,2015-02-06,21:37:09,hawaiian,M,classic,13.25,Friday
5148,5148,2015-002238,2015-02-06,21:38:28,the_greek,L,classic,20.5,Friday
5149,5149,2015-002239,2015-02-06,22:09:09,classic_dlx,M,classic,16.0,Friday
5150,5150,2015-002240,2015-02-06,22:22:17,brie_carre,S,supreme,23.65,Friday
5151,5151,2015-002240,2015-02-06,22:22:17,spin_pesto,S,veggie,12.5,Friday
5152,5152,2015-002241,2015-02-07,11:40:43,spinach_fet,M,veggie,16.0,Saturday
5153,5153,2015-002241,2015-02-07,11:40:43,thai_ckn,M,chicken,16.75,Saturday
5154,5154,2015-002241,2015-02-07,11:40:43,hawaiian,L,classic,16.5,Saturday
5155,5155,2015-002242,2015-02-07,11:57:32,cali_ckn,S,chicken,12.75,Saturday
5156,5156,2015-002242,2015-02-07,11:57:32,mexicana,M,veggie,16.0,Saturday
5157,5157,2015-002242,2015-02-07,11:57:32,big_meat,S,classic,12.0,Saturday
5158,5158,2015-002242,2015-02-07,11:57:32,ital_supr,M,supreme,16.5,Saturday
5159,5159,2015-002242,2015-02-07,11:57:32,ital_cpcllo,M,classic,16.0,Saturday
5160,5160,2015-002243,2015-02-07,12:22:59,ckn_pesto,L,chicken,20.75,Saturday
5161,5161,2015-002243,2015-02-07,12:22:59,bbq_ckn,S,chicken,12.75,Saturday
5162,5162,2015-002244,2015-02-07,12:24:36,veggie_veg,S,veggie,12.0,Saturday
5163,5163,2015-002245,2015-02-07,12:30:31,spicy_ital,L,supreme,20.75,Saturday
5164,5164,2015-002246,2015-02-07,12:52:30,classic_dlx,S,classic,12.0,Saturday
5165,5165,2015-002246,2015-02-07,12:52:30,cali_ckn,M,chicken,16.75,Saturday
5166,5166,2015-002247,2015-02-07,13:15:55,sicilian,L,supreme,20.25,Saturday
5167,5167,2015-002248,2015-02-07,13:22:06,ckn_alfredo,M,chicken,16.75,Saturday
5168,5168,2015-002248,2015-02-07,13:22:06,southw_ckn,L,chicken,20.75,Saturday
5169,5169,2015-002249,2015-02-07,13:24:15,spin_pesto,M,veggie,16.5,Saturday
5170,5170,2015-002250,2015-02-07,13:31:14,prsc_argla,M,supreme,16.5,Saturday
5171,5171,2015-002251,2015-02-07,13:58:00,thai_ckn,S,chicken,12.75,Saturday
5172,5172,2015-002251,2015-02-07,13:58:00,the_greek,L,classic,20.5,Saturday
5173,5173,2015-002252,2015-02-07,14:32:17,veggie_veg,S,veggie,12.0,Saturday
5174,5174,2015-002252,2015-02-07,14:32:17,big_meat,S,classic,12.0,Saturday
5175,5175,2015-002253,2015-02-07,14:54:01,bbq_ckn,L,chicken,20.75,Saturday
5176,5176,2015-002254,2015-02-07,15:00:58,veggie_veg,M,veggie,16.0,Saturday
5177,5177,2015-002254,2015-02-07,15:00:58,ital_veggie,M,veggie,16.75,Saturday
5178,5178,2015-002254,2015-02-07,15:00:58,thai_ckn,S,chicken,12.75,Saturday
5179,5179,2015-002254,2015-02-07,15:00:58,classic_dlx,S,classic,12.0,Saturday
5180,5180,2015-002254,2015-02-07,15:00:58,brie_carre,S,supreme,23.65,Saturday
5181,5181,2015-002254,2015-02-07,15:00:58,ital_supr,L,supreme,20.75,Saturday
5182,5182,2015-002254,2015-02-07,15:00:58,bbq_ckn,M,chicken,16.75,Saturday
5183,5183,2015-002254,2015-02-07,15:00:58,sicilian,L,supreme,20.25,Saturday
5184,5184,2015-002254,2015-02-07,15:00:58,ital_supr,M,supreme,16.5,Saturday
5185,5185,2015-002254,2015-02-07,15:00:58,bbq_ckn,M,chicken,16.75,Saturday
5186,5186,2015-002255,2015-02-07,15:15:54,big_meat,S,classic,12.0,Saturday
5187,5187,2015-002255,2015-02-07,15:15:54,spicy_ital,L,supreme,20.75,Saturday
5188,5188,2015-002255,2015-02-07,15:15:54,classic_dlx,S,classic,12.0,Saturday
5189,5189,2015-002256,2015-02-07,15:22:04,veggie_veg,M,veggie,16.0,Saturday
5190,5190,2015-002256,2015-02-07,15:22:04,pepperoni,L,classic,15.25,Saturday
5191,5191,2015-002256,2015-02-07,15:22:04,four_cheese,M,veggie,14.75,Saturday
5192,5192,2015-002256,2015-02-07,15:22:04,thai_ckn,M,chicken,16.75,Saturday
5193,5193,2015-002257,2015-02-07,15:28:55,thai_ckn,L,chicken,20.75,Saturday
5194,5194,2015-002257,2015-02-07,15:28:55,big_meat,S,classic,12.0,Saturday
5195,5195,2015-002257,2015-02-07,15:28:55,ital_supr,L,supreme,20.75,Saturday
5196,5196,2015-002258,2015-02-07,15:34:05,the_greek,XL,classic,25.5,Saturday
5197,5197,2015-002259,2015-02-07,15:41:25,prsc_argla,M,supreme,16.5,Saturday
5198,5198,2015-002260,2015-02-07,15:43:28,spin_pesto,S,veggie,12.5,Saturday
5199,5199,2015-002260,2015-02-07,15:43:28,spinach_fet,S,veggie,12.0,Saturday
5200,5200,2015-002260,2015-02-07,15:43:28,bbq_ckn,M,chicken,16.75,Saturday
5201,5201,2015-002260,2015-02-07,15:43:28,brie_carre,S,supreme,23.65,Saturday
5202,5202,2015-002261,2015-02-07,15:48:00,ital_cpcllo,M,classic,16.0,Saturday
5203,5203,2015-002262,2015-02-07,16:36:54,prsc_argla,S,supreme,12.5,Saturday
5204,5204,2015-002262,2015-02-07,16:36:54,four_cheese,M,veggie,14.75,Saturday
5205,5205,2015-002263,2015-02-07,16:42:45,cali_ckn,M,chicken,16.75,Saturday
5206,5206,2015-002263,2015-02-07,16:42:45,spicy_ital,L,supreme,20.75,Saturday
5207,5207,2015-002264,2015-02-07,16:46:03,ital_cpcllo,L,classic,20.5,Saturday
5208,5208,2015-002264,2015-02-07,16:46:03,spinach_fet,M,veggie,16.0,Saturday
5209,5209,2015-002265,2015-02-07,17:05:42,veggie_veg,L,veggie,20.25,Saturday
5210,5210,2015-002265,2015-02-07,17:05:42,bbq_ckn,M,chicken,16.75,Saturday
5211,5211,2015-002265,2015-02-07,17:05:42,hawaiian,S,classic,10.5,Saturday
5212,5212,2015-002265,2015-02-07,17:05:42,green_garden,S,veggie,12.0,Saturday
5213,5213,2015-002266,2015-02-07,17:20:38,spinach_fet,S,veggie,12.0,Saturday
5214,5214,2015-002267,2015-02-07,17:22:30,ckn_alfredo,M,chicken,16.75,Saturday
5215,5215,2015-002267,2015-02-07,17:22:30,soppressata,S,supreme,12.5,Saturday
5216,5216,2015-002267,2015-02-07,17:22:30,classic_dlx,M,classic,16.0,Saturday
5217,5217,2015-002268,2015-02-07,17:27:05,southw_ckn,M,chicken,16.75,Saturday
5218,5218,2015-002269,2015-02-07,17:40:20,ital_supr,L,supreme,20.75,Saturday
5219,5219,2015-002269,2015-02-07,17:40:20,big_meat,S,classic,12.0,Saturday
5220,5220,2015-002270,2015-02-07,17:57:15,thai_ckn,M,chicken,16.75,Saturday
5221,5221,2015-002270,2015-02-07,17:57:15,sicilian,S,supreme,12.25,Saturday
5222,5222,2015-002271,2015-02-07,18:09:56,southw_ckn,S,chicken,12.75,Saturday
5223,5223,2015-002272,2015-02-07,18:17:46,peppr_salami,L,supreme,20.75,Saturday
5224,5224,2015-002272,2015-02-07,18:17:46,ckn_pesto,L,chicken,20.75,Saturday
5225,5225,2015-002272,2015-02-07,18:17:46,spinach_fet,S,veggie,12.0,Saturday
5226,5226,2015-002272,2015-02-07,18:17:46,ital_veggie,M,veggie,16.75,Saturday
5227,5227,2015-002273,2015-02-07,18:31:29,calabrese,S,supreme,12.25,Saturday
5228,5228,2015-002273,2015-02-07,18:31:29,ital_cpcllo,L,classic,20.5,Saturday
5229,5229,2015-002273,2015-02-07,18:31:29,big_meat,S,classic,12.0,Saturday
5230,5230,2015-002274,2015-02-07,18:35:51,veggie_veg,M,veggie,16.0,Saturday
5231,5231,2015-002275,2015-02-07,18:42:49,classic_dlx,M,classic,16.0,Saturday
5232,5232,2015-002275,2015-02-07,18:42:49,hawaiian,L,classic,16.5,Saturday
5233,5233,2015-002276,2015-02-07,18:44:16,ckn_alfredo,M,chicken,16.75,Saturday
5234,5234,2015-002277,2015-02-07,18:53:49,calabrese,M,supreme,16.25,Saturday
5235,5235,2015-002277,2015-02-07,18:53:49,soppressata,M,supreme,16.5,Saturday
5236,5236,2015-002277,2015-02-07,18:53:49,four_cheese,L,veggie,17.95,Saturday
5237,5237,2015-002277,2015-02-07,18:53:49,four_cheese,M,veggie,14.75,Saturday
5238,5238,2015-002278,2015-02-07,19:02:51,spinach_fet,L,veggie,20.25,Saturday
5239,5239,2015-002278,2015-02-07,19:02:51,veggie_veg,M,veggie,16.0,Saturday
5240,5240,2015-002279,2015-02-07,19:13:49,four_cheese,L,veggie,17.95,Saturday
5241,5241,2015-002280,2015-02-07,19:14:00,ital_supr,L,supreme,20.75,Saturday
5242,5242,2015-002280,2015-02-07,19:14:00,prsc_argla,S,supreme,12.5,Saturday
5243,5243,2015-002280,2015-02-07,19:14:00,spinach_fet,M,veggie,16.0,Saturday
5244,5244,2015-002280,2015-02-07,19:14:00,pepperoni,S,classic,9.75,Saturday
5245,5245,2015-002281,2015-02-07,19:15:58,spinach_fet,L,veggie,20.25,Saturday
5246,5246,2015-002282,2015-02-07,19:33:21,the_greek,M,classic,16.0,Saturday
5247,5247,2015-002283,2015-02-07,19:34:04,green_garden,S,veggie,12.0,Saturday
5248,5248,2015-002283,2015-02-07,19:34:04,five_cheese,L,veggie,18.5,Saturday
5249,5249,2015-002283,2015-02-07,19:34:04,ckn_alfredo,M,chicken,16.75,Saturday
5250,5250,2015-002283,2015-02-07,19:34:04,mexicana,S,veggie,12.0,Saturday
5251,5251,2015-002284,2015-02-07,19:35:53,classic_dlx,M,classic,16.0,Saturday
5252,5252,2015-002284,2015-02-07,19:35:53,cali_ckn,M,chicken,16.75,Saturday
5253,5253,2015-002284,2015-02-07,19:35:53,ital_cpcllo,S,classic,12.0,Saturday
5254,5254,2015-002285,2015-02-07,19:38:29,ital_supr,L,supreme,20.75,Saturday
5255,5255,2015-002286,2015-02-07,19:42:45,ital_cpcllo,L,classic,20.5,Saturday
5256,5256,2015-002287,2015-02-07,20:13:16,ital_supr,L,supreme,20.75,Saturday
5257,5257,2015-002288,2015-02-07,20:20:41,thai_ckn,L,chicken,20.75,Saturday
5258,5258,2015-002289,2015-02-07,20:29:43,spinach_fet,M,veggie,16.0,Saturday
5259,5259,2015-002289,2015-02-07,20:29:43,prsc_argla,M,supreme,16.5,Saturday
5260,5260,2015-002289,2015-02-07,20:29:43,cali_ckn,L,chicken,20.75,Saturday
5261,5261,2015-002289,2015-02-07,20:29:43,sicilian,S,supreme,12.25,Saturday
5262,5262,2015-002290,2015-02-07,20:47:23,ital_cpcllo,M,classic,16.0,Saturday
5263,5263,2015-002291,2015-02-07,20:55:05,five_cheese,L,veggie,18.5,Saturday
5264,5264,2015-002291,2015-02-07,20:55:05,cali_ckn,M,chicken,16.75,Saturday
5265,5265,2015-002291,2015-02-07,20:55:05,cali_ckn,L,chicken,20.75,Saturday
5266,5266,2015-002292,2015-02-07,20:57:53,classic_dlx,M,classic,16.0,Saturday
5267,5267,2015-002292,2015-02-07,20:57:53,southw_ckn,S,chicken,12.75,Saturday
5268,5268,2015-002292,2015-02-07,20:57:53,pepperoni,S,classic,9.75,Saturday
5269,5269,2015-002292,2015-02-07,20:57:53,prsc_argla,L,supreme,20.75,Saturday
5270,5270,2015-002293,2015-02-07,21:14:52,bbq_ckn,S,chicken,12.75,Saturday
5271,5271,2015-002293,2015-02-07,21:14:52,spicy_ital,L,supreme,20.75,Saturday
5272,5272,2015-002294,2015-02-07,21:16:09,prsc_argla,S,supreme,12.5,Saturday
5273,5273,2015-002295,2015-02-07,21:21:53,prsc_argla,M,supreme,16.5,Saturday
5274,5274,2015-002296,2015-02-07,21:24:01,ital_supr,M,supreme,16.5,Saturday
5275,5275,2015-002296,2015-02-07,21:24:01,cali_ckn,S,chicken,12.75,Saturday
5276,5276,2015-002296,2015-02-07,21:24:01,southw_ckn,L,chicken,20.75,Saturday
5277,5277,2015-002296,2015-02-07,21:24:01,spicy_ital,L,supreme,20.75,Saturday
5278,5278,2015-002297,2015-02-07,21:35:12,green_garden,S,veggie,12.0,Saturday
5279,5279,2015-002298,2015-02-07,21:40:33,southw_ckn,L,chicken,20.75,Saturday
5280,5280,2015-002298,2015-02-07,21:40:33,thai_ckn,L,chicken,20.75,Saturday
5281,5281,2015-002298,2015-02-07,21:40:33,classic_dlx,S,classic,12.0,Saturday
5282,5282,2015-002298,2015-02-07,21:40:33,ckn_pesto,L,chicken,20.75,Saturday
5283,5283,2015-002299,2015-02-07,21:55:00,prsc_argla,M,supreme,16.5,Saturday
5284,5284,2015-002299,2015-02-07,21:55:00,the_greek,L,classic,20.5,Saturday
5285,5285,2015-002300,2015-02-07,21:59:07,four_cheese,L,veggie,17.95,Saturday
5286,5286,2015-002301,2015-02-07,22:10:57,calabrese,M,supreme,16.25,Saturday
5287,5287,2015-002301,2015-02-07,22:10:57,cali_ckn,M,chicken,16.75,Saturday
5288,5288,2015-002302,2015-02-08,11:46:15,five_cheese,L,veggie,18.5,Sunday
5289,5289,2015-002302,2015-02-08,11:46:15,ital_cpcllo,L,classic,20.5,Sunday
5290,5290,2015-002303,2015-02-08,12:10:20,ckn_alfredo,L,chicken,20.75,Sunday
5291,5291,2015-002303,2015-02-08,12:10:20,the_greek,L,classic,20.5,Sunday
5292,5292,2015-002304,2015-02-08,12:22:04,mediterraneo,L,veggie,20.25,Sunday
5293,5293,2015-002304,2015-02-08,12:22:04,big_meat,S,classic,12.0,Sunday
5294,5294,2015-002305,2015-02-08,12:27:40,big_meat,S,classic,12.0,Sunday
5295,5295,2015-002306,2015-02-08,12:45:27,prsc_argla,S,supreme,12.5,Sunday
5296,5296,2015-002306,2015-02-08,12:45:27,pepperoni,M,classic,12.5,Sunday
5297,5297,2015-002306,2015-02-08,12:45:27,pepperoni,L,classic,15.25,Sunday
5298,5298,2015-002307,2015-02-08,12:51:06,spinach_fet,L,veggie,20.25,Sunday
5299,5299,2015-002308,2015-02-08,13:03:37,spin_pesto,L,veggie,20.75,Sunday
5300,5300,2015-002308,2015-02-08,13:03:37,ital_supr,L,supreme,20.75,Sunday
5301,5301,2015-002308,2015-02-08,13:03:37,prsc_argla,S,supreme,12.5,Sunday
5302,5302,2015-002309,2015-02-08,13:06:36,ital_supr,L,supreme,20.75,Sunday
5303,5303,2015-002309,2015-02-08,13:06:36,four_cheese,L,veggie,17.95,Sunday
5304,5304,2015-002309,2015-02-08,13:06:36,cali_ckn,M,chicken,16.75,Sunday
5305,5305,2015-002309,2015-02-08,13:06:36,cali_ckn,M,chicken,16.75,Sunday
5306,5306,2015-002309,2015-02-08,13:06:36,spicy_ital,L,supreme,20.75,Sunday
5307,5307,2015-002309,2015-02-08,13:06:36,bbq_ckn,M,chicken,16.75,Sunday
5308,5308,2015-002309,2015-02-08,13:06:36,ckn_pesto,L,chicken,20.75,Sunday
5309,5309,2015-002309,2015-02-08,13:06:36,spin_pesto,S,veggie,12.5,Sunday
5310,5310,2015-002309,2015-02-08,13:06:36,ckn_alfredo,M,chicken,16.75,Sunday
5311,5311,2015-002309,2015-02-08,13:06:36,mexicana,S,veggie,12.0,Sunday
5312,5312,2015-002310,2015-02-08,13:38:04,pepperoni,L,classic,15.25,Sunday
5313,5313,2015-002311,2015-02-08,13:38:52,spinach_fet,M,veggie,16.0,Sunday
5314,5314,2015-002312,2015-02-08,14:10:27,mediterraneo,S,veggie,12.0,Sunday
5315,5315,2015-002312,2015-02-08,14:10:27,southw_ckn,M,chicken,16.75,Sunday
5316,5316,2015-002312,2015-02-08,14:10:27,hawaiian,L,classic,16.5,Sunday
5317,5317,2015-002313,2015-02-08,14:12:59,hawaiian,L,classic,16.5,Sunday
5318,5318,2015-002313,2015-02-08,14:12:59,brie_carre,S,supreme,23.65,Sunday
5319,5319,2015-002314,2015-02-08,14:25:11,southw_ckn,S,chicken,12.75,Sunday
5320,5320,2015-002314,2015-02-08,14:25:11,spicy_ital,L,supreme,20.75,Sunday
5321,5321,2015-002314,2015-02-08,14:25:11,big_meat,S,classic,12.0,Sunday
5322,5322,2015-002315,2015-02-08,14:33:52,prsc_argla,L,supreme,20.75,Sunday
5323,5323,2015-002315,2015-02-08,14:33:52,ital_supr,M,supreme,16.5,Sunday
5324,5324,2015-002315,2015-02-08,14:33:52,pepperoni,S,classic,9.75,Sunday
5325,5325,2015-002315,2015-02-08,14:33:52,five_cheese,L,veggie,18.5,Sunday
5326,5326,2015-002316,2015-02-08,14:37:47,hawaiian,S,classic,10.5,Sunday
5327,5327,2015-002317,2015-02-08,14:49:35,sicilian,S,supreme,12.25,Sunday
5328,5328,2015-002317,2015-02-08,14:49:35,pep_msh_pep,S,classic,11.0,Sunday
5329,5329,2015-002317,2015-02-08,14:49:35,bbq_ckn,M,chicken,16.75,Sunday
5330,5330,2015-002317,2015-02-08,14:49:35,peppr_salami,L,supreme,20.75,Sunday
5331,5331,2015-002318,2015-02-08,15:00:00,spicy_ital,L,supreme,20.75,Sunday
5332,5332,2015-002319,2015-02-08,15:10:49,prsc_argla,S,supreme,12.5,Sunday
5333,5333,2015-002319,2015-02-08,15:10:49,peppr_salami,L,supreme,20.75,Sunday
5334,5334,2015-002320,2015-02-08,15:27:41,classic_dlx,L,classic,20.5,Sunday
5335,5335,2015-002321,2015-02-08,15:33:33,ital_supr,L,supreme,20.75,Sunday
5336,5336,2015-002322,2015-02-08,15:46:13,pepperoni,M,classic,12.5,Sunday
5337,5337,2015-002322,2015-02-08,15:46:13,thai_ckn,L,chicken,20.75,Sunday
5338,5338,2015-002322,2015-02-08,15:46:13,ckn_alfredo,S,chicken,12.75,Sunday
5339,5339,2015-002322,2015-02-08,15:46:13,ital_cpcllo,M,classic,16.0,Sunday
5340,5340,2015-002323,2015-02-08,16:07:18,bbq_ckn,M,chicken,16.75,Sunday
5341,5341,2015-002324,2015-02-08,16:16:21,sicilian,S,supreme,12.25,Sunday
5342,5342,2015-002325,2015-02-08,16:28:32,peppr_salami,L,supreme,20.75,Sunday
5343,5343,2015-002326,2015-02-08,16:28:40,napolitana,S,classic,12.0,Sunday
5344,5344,2015-002326,2015-02-08,16:28:40,five_cheese,L,veggie,18.5,Sunday
5345,5345,2015-002326,2015-02-08,16:28:40,thai_ckn,L,chicken,20.75,Sunday
5346,5346,2015-002326,2015-02-08,16:28:40,hawaiian,S,classic,10.5,Sunday
5347,5347,2015-002327,2015-02-08,16:58:21,cali_ckn,L,chicken,20.75,Sunday
5348,5348,2015-002327,2015-02-08,16:58:21,napolitana,L,classic,20.5,Sunday
5349,5349,2015-002328,2015-02-08,17:02:47,cali_ckn,S,chicken,12.75,Sunday
5350,5350,2015-002329,2015-02-08,17:19:00,spicy_ital,L,supreme,20.75,Sunday
5351,5351,2015-002329,2015-02-08,17:19:00,hawaiian,S,classic,10.5,Sunday
5352,5352,2015-002329,2015-02-08,17:19:00,spinach_supr,M,supreme,16.5,Sunday
5353,5353,2015-002330,2015-02-08,17:19:54,pepperoni,M,classic,12.5,Sunday
5354,5354,2015-002330,2015-02-08,17:19:54,prsc_argla,L,supreme,20.75,Sunday
5355,5355,2015-002331,2015-02-08,17:20:08,ital_veggie,M,veggie,16.75,Sunday
5356,5356,2015-002331,2015-02-08,17:20:08,spinach_fet,L,veggie,20.25,Sunday
5357,5357,2015-002332,2015-02-08,17:53:01,big_meat,S,classic,12.0,Sunday
5358,5358,2015-002332,2015-02-08,17:53:01,classic_dlx,S,classic,12.0,Sunday
5359,5359,2015-002332,2015-02-08,17:53:01,ckn_alfredo,L,chicken,20.75,Sunday
5360,5360,2015-002333,2015-02-08,18:02:00,ital_cpcllo,M,classic,16.0,Sunday
5361,5361,2015-002333,2015-02-08,18:02:00,spicy_ital,L,supreme,20.75,Sunday
5362,5362,2015-002333,2015-02-08,18:02:00,ckn_pesto,S,chicken,12.75,Sunday
5363,5363,2015-002333,2015-02-08,18:02:00,ital_cpcllo,L,classic,20.5,Sunday
5364,5364,2015-002334,2015-02-08,18:06:04,spin_pesto,S,veggie,12.5,Sunday
5365,5365,2015-002334,2015-02-08,18:06:04,spicy_ital,L,supreme,20.75,Sunday
5366,5366,2015-002334,2015-02-08,18:06:04,five_cheese,L,veggie,18.5,Sunday
5367,5367,2015-002335,2015-02-08,18:20:27,classic_dlx,S,classic,12.0,Sunday
5368,5368,2015-002335,2015-02-08,18:20:27,spicy_ital,S,supreme,12.5,Sunday
5369,5369,2015-002335,2015-02-08,18:20:27,southw_ckn,S,chicken,12.75,Sunday
5370,5370,2015-002336,2015-02-08,18:24:31,pep_msh_pep,S,classic,11.0,Sunday
5371,5371,2015-002336,2015-02-08,18:24:31,pep_msh_pep,S,classic,11.0,Sunday
5372,5372,2015-002337,2015-02-08,18:50:18,hawaiian,S,classic,10.5,Sunday
5373,5373,2015-002337,2015-02-08,18:50:18,big_meat,S,classic,12.0,Sunday
5374,5374,2015-002338,2015-02-08,18:51:54,thai_ckn,M,chicken,16.75,Sunday
5375,5375,2015-002339,2015-02-08,18:54:41,mediterraneo,S,veggie,12.0,Sunday
5376,5376,2015-002339,2015-02-08,18:54:41,the_greek,S,classic,12.0,Sunday
5377,5377,2015-002340,2015-02-08,18:59:56,veggie_veg,L,veggie,20.25,Sunday
